source,target,weight
9,41,0.18268071115016937
9,42,0.2013307511806488
9,44,0.1183929592370987
9,45,0.14807692170143127
9,47,0.10553490370512009
9,48,0.2152920514345169
9,49,0.1320415437221527
9,51,0.18010154366493225
9,52,0.13195329904556274
9,53,0.17701995372772217
9,54,0.11384184658527374
9,55,0.19710713624954224
10,11,0.1387336254119873
10,12,0.543509304523468
10,13,0.43740200996398926
10,14,0.4398954212665558
10,15,0.2202356457710266
10,16,0.168892502784729
10,17,0.20420773327350616
10,18,0.48854953050613403
10,19,0.3768828809261322
10,20,0.3480907082557678
10,21,0.11862732470035553
10,22,0.39570891857147217
10,23,0.12228740006685257
10,24,0.3117515742778778
10,25,0.24556279182434082
10,26,0.3463822305202484
10,27,0.41494986414909363
10,28,0.419228732585907
10,29,0.20240524411201477
10,30,0.2583543062210083
10,31,0.4684646725654602
10,32,0.3446081280708313
10,33,0.2843579351902008
10,34,0.28185948729515076
10,35,0.25098466873168945
10,36,0.3165569305419922
10,37,0.3392844498157501
10,38,0.4162701964378357
10,39,0.10830056667327881
10,40,0.29441899061203003
10,41,0.4135386645793915
10,42,0.20820042490959167
10,43,0.2021128088235855
10,45,0.17531095445156097
10,46,0.1651514768600464
10,47,0.26413819193840027
10,48,0.17379947006702423
10,49,0.20129303634166718
10,50,0.23631063103675842
10,51,0.24501115083694458
10,52,0.25307950377464294
10,53,0.10433784127235413
10,54,0.2279600203037262
10,55,0.22460398077964783
11,12,0.13072261214256287
11,13,0.2538003921508789
11,14,0.15944011509418488
11,15,0.16406424343585968
11,17,0.21144357323646545
11,18,0.20330238342285156
11,19,0.1489478051662445
11,20,0.16963213682174683
11,22,0.18438398838043213
11,23,0.15666688978672028
11,24,0.17812193930149078
11,26,0.17120236158370972
11,27,0.16409969329833984
11,28,0.1792503148317337
11,29,0.16463273763656616
11,31,0.15052734315395355
11,33,0.10130985826253891
11,34,0.2652444839477539
11,35,0.16281987726688385
11,36,0.18918867409229279
11,37,0.1246248111128807
11,38,0.16196122765541077
11,39,0.21147914230823517
11,40,0.16428665816783905
11,41,0.14464670419692993
11,42,0.2149094045162201
11,44,0.13907085359096527
11,46,0.20525451004505157
11,47,0.15478000044822693
11,49,0.11523747444152832
11,50,0.10997133702039719
11,51,0.11986516416072845
12,13,0.5050616264343262
12,14,0.44062358140945435
12,15,0.2211652547121048
12,16,0.2252849042415619
12,17,0.18943467736244202
12,18,0.5740748047828674
12,19,0.5109707117080688
12,20,0.1490798443555832
12,21,0.16530436277389526
12,22,0.2821061909198761
12,23,0.2672078013420105
12,24,0.3912103474140167
12,25,0.3501962423324585
12,26,0.34597423672676086
12,27,0.48564842343330383
12,28,0.5002187490463257
12,29,0.196867898106575
12,30,0.21590130031108856
12,31,0.7120513916015625
12,32,0.47049230337142944
12,33,0.2594076693058014
12,34,0.3274381458759308
12,35,0.23239187896251678
12,36,0.43955397605895996
12,37,0.4012289047241211
12,38,0.4378601908683777
12,39,0.11747635155916214
12,40,0.23598961532115936
12,41,0.43469297885894775
12,42,0.263731986284256
12,43,0.20844565331935883
12,44,0.3103725016117096
12,45,0.3210603594779968
12,47,0.3291945457458496
12,48,0.19115257263183594
12,49,0.22487376630306244
12,50,0.3192041218280792
12,51,0.2929670512676239
12,52,0.35076436400413513
12,53,0.21409639716148376
12,54,0.39585572481155396
12,55,0.34402966499328613
13,14,0.4780963361263275
13,15,0.31809401512145996
13,16,0.2251342535018921
13,17,0.2553439140319824
13,18,0.5757855176925659
13,19,0.41168397665023804
13,20,0.13690227270126343
13,21,0.12582314014434814
13,22,0.3256991505622864
13,23,0.3450776934623718
13,24,0.31112194061279297
13,25,0.27192386984825134
13,26,0.3282093107700348
13,27,0.485320508480072
13,28,0.43920809030532837
13,29,0.2686470150947571
13,30,0.25356245040893555
13,31,0.5446788668632507
13,32,0.4061601758003235
13,33,0.22149816155433655
13,34,0.2577190697193146
13,35,0.3451755940914154
13,36,0.4245365858078003
13,37,0.31965845823287964
13,38,0.40656018257141113
13,39,0.3165503144264221
13,40,0.2920365333557129
13,41,0.3464946150779724
13,42,0.23440174758434296
13,43,0.24876973032951355
13,44,0.22919967770576477
13,45,0.22841447591781616
13,46,0.19295266270637512
13,47,0.23893924057483673
13,48,0.18354584276676178
13,49,0.17674612998962402
13,50,0.3256583511829376
13,51,0.2834126055240631
13,52,0.21400976181030273
13,53,0.1674223095178604
13,54,0.28361207246780396
13,55,0.3410881757736206
14,15,0.3601604402065277
14,17,0.2127951681613922
14,18,0.3844704031944275
14,19,0.30999889969825745
14,20,0.17853344976902008
14,22,0.39965325593948364
14,23,0.20668461918830872
14,24,0.36847981810569763
14,25,0.21938523650169373
14,26,0.2664140462875366
14,27,0.3160729706287384
14,28,0.3726924955844879
14,29,0.12345650792121887
14,30,0.18357229232788086
14,31,0.38535311818122864
14,32,0.26752713322639465
14,33,0.2618940472602844
14,34,0.2563532888889313
14,35,0.33333534002304077
14,36,0.280976265668869
14,37,0.2725997269153595
14,38,0.3484930992126465
14,39,0.16592088341712952
14,40,0.2556052803993225
14,41,0.39426887035369873
14,42,0.21628305315971375
14,43,0.22864826023578644
14,44,0.13509753346443176
14,45,0.10591547936201096
14,47,0.26547563076019287
14,48,0.13890594244003296
14,49,0.14903539419174194
14,50,0.23241430521011353
14,51,0.22407597303390503
14,52,0.2981165647506714
14,53,0.16170521080493927
14,54,0.32072514295578003
14,55,0.17261560261249542
15,16,0.10950419306755066
15,17,0.16872648894786835
15,18,0.1930779665708542
15,19,0.16988268494606018
15,20,0.11472037434577942
15,21,0.28019648790359497
15,22,0.18052205443382263
15,23,0.13250912725925446
15,24,0.11113131046295166
15,25,0.2138390988111496
15,26,0.1438199281692505
15,27,0.2912134826183319
15,28,0.17151665687561035
15,29,0.18825730681419373
15,30,0.18733921647071838
15,31,0.29727643728256226
15,32,0.2565792500972748
15,33,0.15591374039649963
15,34,0.23488765954971313
15,35,0.22424280643463135
15,36,0.21863211691379547
15,37,0.26657426357269287
15,38,0.137308269739151
15,39,0.10081622749567032
15,40,0.16748738288879395
15,41,0.15650548040866852
15,42,0.26365941762924194
15,44,0.13293537497520447
15,46,0.21356582641601562
15,47,0.100534588098526
15,48,0.20079873502254486
15,49,0.2742454707622528
15,50,0.2233871966600418
15,51,0.1202913299202919
15,52,0.31262826919555664
15,55,0.16361457109451294
16,17,0.3909921944141388
16,18,0.26278364658355713
16,19,0.23350819945335388
16,20,0.16999094188213348
16,21,0.21697667241096497
16,22,0.21492549777030945
16,23,0.28000006079673767
16,24,0.29026803374290466
16,25,0.2967907786369324
16,26,0.17195068299770355
16,27,0.2325175255537033
16,28,0.34273481369018555
16,29,0.4504159986972809
16,30,0.2987561523914337
16,31,0.23918625712394714
16,32,0.2788378894329071
16,33,0.16866159439086914
16,34,0.27711284160614014
16,35,0.1922507882118225
16,36,0.45668426156044006
16,37,0.27548888325691223
