source,target,weight
24,34,0.20318983495235443
24,35,0.11159801483154297
24,36,0.45608335733413696
24,37,0.291159063577652
24,38,0.48984959721565247
24,39,0.38498976826667786
24,40,0.33002543449401855
24,41,0.45269614458084106
25,26,0.6154876947402954
25,27,0.35485944151878357
25,28,0.3237186074256897
25,29,0.17797282338142395
25,30,0.3193788528442383
25,31,0.3090292513370514
25,32,0.20904535055160522
25,33,0.2568371891975403
25,34,0.31009939312934875
25,35,0.2639680504798889
25,36,0.5583620071411133
25,37,0.3154509961605072
25,38,0.36303383111953735
25,39,0.41114604473114014
25,40,0.37489446997642517
25,41,0.42237231135368347
26,27,0.39506059885025024
26,28,0.38991135358810425
26,29,0.3061683177947998
26,30,0.35154321789741516
26,31,0.37359216809272766
26,32,0.349722295999527
26,33,0.36513766646385193
26,34,0.395772784948349
26,35,0.397828072309494
26,36,0.4992198944091797
26,37,0.31108927726745605
26,38,0.37902766466140747
26,39,0.41286349296569824
26,40,0.4208136200904846
26,41,0.5215843319892883
27,28,0.39509958028793335
27,29,0.25553712248802185
27,30,0.3893384039402008
27,31,0.33110252022743225
27,32,0.2395760715007782
27,33,0.23479056358337402
27,34,0.466122567653656
27,35,0.4486929774284363
27,36,0.5671022534370422
27,37,0.3911820650100708
27,38,0.31415891647338867
27,39,0.3443053364753723
27,40,0.41079655289649963
27,41,0.23875564336776733
28,29,0.47475582361221313
28,30,0.33000385761260986
28,31,0.3085247874259949
28,32,0.46115559339523315
28,33,0.46057650446891785
28,34,0.4541514813899994
28,35,0.41839319467544556
28,36,0.43594643473625183
28,37,0.40405842661857605
28,38,0.33814099431037903
28,39,0.3169095516204834
28,40,0.36733585596084595
28,41,0.2032281756401062
29,30,0.4431007504463196
29,31,0.40252915024757385
29,32,0.3444119393825531
29,33,0.4184326231479645
29,34,0.32613903284072876
29,35,0.3437731862068176
29,36,0.39115142822265625
29,37,0.3701845407485962
29,38,0.332369327545166
29,39,0.2235599309206009
29,40,0.35335084795951843
29,41,0.19809339940547943
30,31,0.4529418647289276
30,32,0.3097383677959442
30,33,0.4096931517124176
30,34,0.3634200990200043
30,35,0.30103954672813416
30,36,0.5559291243553162
30,37,0.34779345989227295
30,38,0.5733758211135864
30,39,0.3750276565551758
30,40,0.45547720789909363
30,41,0.3804919421672821
31,32,0.299402117729187
31,33,0.37182992696762085
31,34,0.3142809271812439
31,35,0.4486147463321686
31,36,0.41106197237968445
31,37,0.37320223450660706
31,38,0.3017805516719818
31,39,0.3458493649959564
31,40,0.3672330975532532
31,41,0.15768076479434967
32,33,0.5401646494865417
32,34,0.465327650308609
32,35,0.42183923721313477
32,36,0.30478435754776
32,37,0.18022751808166504
32,38,0.2261686772108078
32,39,0.253432959318161
32,40,0.23766985535621643
32,41,0.17175163328647614
33,34,0.44819575548171997
33,35,0.3752673268318176
33,36,0.3375528156757355
33,37,0.2524414360523224
33,38,0.23863983154296875
33,39,0.27753978967666626
33,40,0.2328011840581894
33,41,0.14580795168876648
34,35,0.6635441780090332
34,36,0.43503543734550476
34,37,0.3726556897163391
34,38,0.3663637936115265
34,39,0.46601027250289917
34,40,0.4029393792152405
34,41,0.21840207278728485
35,36,0.41049516201019287
35,37,0.36847633123397827
35,38,0.24392417073249817
35,39,0.38456714153289795
35,40,0.3537721037864685
35,41,0.15323999524116516
36,37,0.4330063760280609
36,38,0.4840962886810303
36,39,0.4186558425426483
36,40,0.5597832202911377
36,41,0.4016690254211426
37,38,0.29413965344429016
37,39,0.28777191042900085
37,40,0.3375764787197113
37,41,0.1576032042503357
38,39,0.5320820212364197
38,40,0.597051203250885
38,41,0.5122096538543701
39,40,0.5053488612174988
39,41,0.4111420512199402
40,41,0.4657641649246216
